project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
K223,URBN ASSY SCHL CRIM JUSTICE,SCA CIP,SCIENCE LAB UPGRADE,Design,2014-05-20,2014-10-21,03/03/2015,73080.0,190097.0,172186.0,DSF: 0000758723,True,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-136.0,-99106.0,154.0
K227,I.S. 227 - BROOKLYN,SCA CIP,WATER PENETRATION/ROOFS/EXT MASONRY/PARAPETS,Scope,2017-01-19,2017-06-05,05/31/2017,90167.0,48162.0,46438.0,"DSF: 0000848965, 0000848968, 0000848969, 0000848971",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,48.0,43729.0,137.0
K227,I.S. 227 - BROOKLYN,SCA IEH,IEH PO18-RM 202,Construction,2017-09-01,,09/03/2017,,38228.0,3484.0,DSF: 0000048574,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K229,P.S. 229 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-16,2018-01-15,08/18/2017,100000.0,99247.0,99247.0,DSF: 0000844304,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,753.0,244.0
K247,P.S. 247 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-08,2018-01-15,07/26/2017,100000.0,99239.0,99239.0,DSF: 0000845413,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,761.0,252.0
K247,P.S. 247 - BROOKLYN,DOE- RESOA,FY16 RESO A LIBRARY UPGRADE,Construction,2016-06-27,2017-07-25,07/25/2017,175000.0,47681.0,47681.0,DSF: 0000822309,False,0,0,0,1,0,0,1,0,0,0,0,brooklyn,73.0,127319.0,393.0
K259,I.S. 259 - BROOKLYN,SCA CIP,CRACKED EXTERIOR MASONRY/ROOFS/PARAPETS,Scope,2013-12-09,2014-04-25,09/18/2014,161791.0,195138.0,192473.0,"DSF: 0000781917, 0000805209, 0000821683",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-19.0,-30682.0,137.0
K259,I.S. 259 - BROOKLYN,SCA CIP,CRACKED EXTERIOR MASONRY/ROOFS/PARAPETS,Design,2014-12-17,2015-05-20,07/01/2015,647159.0,345958.0,282023.0,"DSF: 0000781917, 0000805209, 0000821683",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,56.00000000000001,365136.0,154.0
K259,I.S. 259 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Scope,2016-09-01,2017-02-07,12/01/2016,101370.0,72811.0,68354.0,"DSF: 0000798278, 0000798281",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,33.0,33016.0,159.0
K259,I.S. 259 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CTRL,Design,2016-12-13,2017-05-16,04/26/2017,405480.0,183465.0,183465.0,"DSF: 0000798278, 0000798281",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,55.00000000000001,222015.0,154.0
K314,P.S. 503 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Scope,2013-12-12,2014-04-30,08/18/2014,86501.0,64454.0,64454.0,"DSF: 0000782731, 0000798566, 0000801066",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,25.0,22047.0,139.0
K314,P.S. 503 - BROOKLYN,SCA CIP,EXTERIOR MASONRY/PARAPETS/ROOFS,Design,2014-09-24,2015-03-02,05/21/2015,338035.0,270804.0,216850.0,"DSF: 0000782731, 0000798566, 0000801066",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,36.0,121185.0,159.0
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Scope,2016-08-12,2016-11-14,10/31/2016,0.0,37265.0,36152.0,DSF: 0000822818,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-36152.0,94.0
K314,P.S. 503 - BROOKLYN,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Design,2017-07-21,2017-12-07,12/06/2017,90000.0,59645.0,59645.0,DSF: 0000822818,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,34.0,30355.0,139.0
K314,P.S. 506 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-08,2018-01-15,07/18/2017,100000.0,99250.0,99250.0,DSF: 0000844299,False,0,0,1,0,0,0,1,0,0,0,0,brooklyn,1.0,750.0,252.0
K445,NEW UTRECHT HS - BROOKLYN,SCA CIP,WATER PENETRATION INTO BASEMENT/NATATORIUM RECONST,Scope,2013-04-15,2013-08-28,10/08/2013,132045.0,123496.0,118350.0,"DSF: 0000775948, 0000783448",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,10.0,13695.0,135.0
K445,NEW UTRECHT HS - BROOKLYN,SCA CIP,WATER PENETRATION INTO BASEMENT/NATATORIUM RECONST,Design,2014-01-16,2014-06-18,12/10/2014,528180.0,462841.0,359370.0,"DSF: 0000775948, 0000783448",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,32.0,168810.0,153.0
K445,NEW UTRECHT HS - BROOKLYN,SCA IEH,IEH PO18-AUDITORIUM STAGE IN CAGED IN AREA,Construction,2015-04-15,,09/30/2017,,62.0,62.0,DSF: 0000034953,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
Q193,P.S. 193 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,2016-09-22,2017-03-22,12/20/2016,34462.0,41970.0,41970.0,DSF: 0000843951,False,1,1,0,0,0,0,0,0,0,0,0,queens,-22.0,-7508.0,181.0
Q193,P.S. 193 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Design,2017-03-07,2017-09-07,07/20/2017,137848.0,104225.0,104225.0,DSF: 0000843951,False,1,1,0,0,0,0,0,0,0,0,0,queens,24.0,33623.0,184.0
Q193,P.S. 193 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Scope,2017-02-03,2017-06-06,06/05/2017,0.0,12487.0,12487.0,DSF: 0000844954,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-12487.0,123.0
Q193,P.S. 193 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-28,2018-01-15,08/22/2017,35000.0,34735.0,34735.0,DSF: 0000844524,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,265.0,262.0
Q194,J.H.S. 194 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Scope,2014-07-14,2014-12-15,08/25/2014,101926.0,70223.0,70223.0,"DSF: 0000790753, 0000798297",False,1,1,0,0,0,0,0,0,0,0,0,queens,31.0,31703.0,154.0
Q194,J.H.S. 194 - QUEENS,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Design,2014-09-11,2015-02-17,05/11/2015,407700.0,215129.0,196095.0,"DSF: 0000790753, 0000798297",False,1,1,0,0,0,0,0,0,0,0,0,queens,52.0,211605.0,159.0
Q194,J.H.S. 194 - QUEENS,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Scope,2017-01-25,2017-03-24,03/16/2017,0.0,18428.0,18428.0,DSF: 0000844952,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-18428.0,58.0
Q194,J.H.S. 194 - QUEENS,SCA IEH,IEH PO18-1ST FLOOR HALLWAY,Construction,2017-09-19,,11/26/2017,,164699.0,11068.0,DSF: 0000048669,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q201,P.S. 201 - QUEENS,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-02-01,,09/29/2017,217685.0,217685.0,217685.0,DSF: 0000845202,False,1,0,0,0,0,0,0,0,0,0,0,queens,0.0,0.0,
Q201,P.S. 201 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-26,2018-01-15,08/01/2017,35000.0,34738.0,34738.0,DSF: 0000844528,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,262.0,264.0
Q201,P.S. 201 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-26,2018-01-15,08/01/2017,182315.0,179592.0,179592.0,DSF: 0000865944,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,2723.0,264.0
Q209,Q009 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,11/27/2017,35000.0,34736.0,34736.0,DSF: 0000845463,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,264.0,238.0
Q214,P.S. 214 - QUEENS,SCA CIP,PARAPETS/FLOOD/EXT MASONRY/ROOFS,Scope,2012-06-06,2015-04-06,04/06/2015,124408.0,70097.0,69420.0,"DSF: 0000745395, 0000812865, 0000814327, 0000814328",False,1,1,0,0,0,0,0,0,0,0,0,queens,44.0,54988.0,1034.0
Q214,P.S. 214 - QUEENS,SCA CIP,PARAPETS/FLOOD/EXT MASONRY/ROOFS,Design,2015-04-06,2015-09-03,10/23/2015,482553.0,345901.0,345817.0,"DSF: 0000745395, 0000812865, 0000814327, 0000814328",False,1,1,0,0,0,0,0,0,0,0,0,queens,28.000000000000004,136736.0,150.0
Q214,P.S. 214 - QUEENS,SCA CIP RESOA,RESO A SUPPLEMENTAL COOLING,Scope,2017-06-16,2017-08-16,07/20/2017,0.0,12111.0,1240.0,DSF: 0000843950,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-1240.0,61.0
Q214,P.S. 214 - QUEENS,SCA CIP RESOA,RESO A SUPPLEMENTAL COOLING,Design,2017-08-04,2017-10-30,10/16/2017,21721.0,6039.0,4956.0,DSF: 0000843950,False,1,1,0,0,0,0,1,0,0,0,0,queens,77.0,16765.0,87.0
Q214,P.S. 214 - QUEENS,SCA CIP RESOA,FY17 RESO A LOW VOLTAGE ELECTRICAL SYSTEMS,Scope,2017-07-13,2017-10-12,08/30/2017,0.0,6552.0,787.0,DSF: 0000844824,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-787.0,91.0
Q219,P.S. 219 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL/KITCHEN UPGRADE,Scope,2013-07-30,2013-10-29,12/05/2013,32861.0,20707.0,20707.0,"DSF: 0000745480, 0000799467",False,1,1,0,0,0,0,0,0,0,0,0,queens,37.0,12154.0,91.0
Q219,P.S. 219 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL/KITCHEN UPGRADE,Design,2013-12-18,2014-06-23,12/17/2014,127969.0,194000.0,164028.0,"DSF: 0000745480, 0000799467",False,1,1,0,0,0,0,0,0,0,0,0,queens,-28.000000000000004,-36059.0,187.0
Q219,P.S. 213 - QUEENS,SCA CIP RESOA,FY11 RESO A SUPPLEMENTAL COOLING,Scope,2017-06-16,2017-08-16,07/24/2017,0.0,28368.0,28368.0,DSF: 0000710869,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-28368.0,61.0
Q219,P.S. 213 - QUEENS,SCA CIP RESOA,FY11 RESO A SUPPLEMENTAL COOLING,Design,2017-08-04,2017-11-06,10/16/2017,21000.0,46147.0,46147.0,DSF: 0000710869,True,1,1,0,0,0,0,1,0,0,0,0,queens,-120.0,-25147.0,94.0
Q219,P.S. 219 - QUEENS,SCA IEH,IEH PO18-ROOM 130 & 185A,Construction,2017-05-08,,07/09/2017,,43249.0,4984.0,DSF: 0000046586,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q219,P.S. 219 - QUEENS,SCA IEH,IEH PO18-LOBBY,Construction,2017-07-07,,07/11/2017,,0.0,0.0,DSF: 0000047527,True,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q237,J.H.S. 237 - QUEENS,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Scope,2017-06-20,2017-08-21,07/24/2017,0.0,13851.0,1192.0,DSF: 0000822774,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-1192.0,62.0
Q237,J.H.S. 237 - QUEENS,SCA CIP RESOA,FY16 RESO A SUPPLEMENTAL COOLING,Design,2017-08-04,2017-11-06,11/01/2017,48900.0,4769.0,4769.0,DSF: 0000822774,False,1,1,0,0,0,0,1,0,0,0,0,queens,90.0,44131.0,94.0
Q237,J.H.S. 237 - QUEENS,SCA IEH,SOIL INVESTIGATION AND REMEDIATION,Construction,2016-03-22,,08/11/2017,,129030.0,78197.0,DSF: 0000843737,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q237,J.H.S. 237 - QUEENS,SCA IEH,"IEH PO18-ROOMS 334 & 434, AND CORRIDOR OUTSIDE ROO",Construction,2017-08-21,,09/23/2017,,73087.0,5976.0,DSF: 0000048290,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q242,P.S. 242 - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-22,2018-01-15,09/13/2017,100000.0,99246.0,99246.0,DSF: 0000845187,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,754.0,238.0
Q244,P.S. 244 - QUEENS,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Scope,2016-01-20,2016-04-19,03/18/2016,0.0,8521.0,8521.0,DSF: 0000822782,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-8521.0,90.0
Q244,P.S. 244 - QUEENS,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Design,2016-03-18,2016-08-02,06/14/2016,23474.0,33230.0,29509.0,DSF: 0000822782,False,1,1,0,0,0,0,1,0,0,0,0,queens,-26.0,-6035.0,137.0
Q244,P.S. 244 - QUEENS,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,Construction,2017-05-08,2018-02-01,10/24/2017,344289.0,322593.0,278430.0,DSF: 0000822782,False,1,1,0,0,0,0,1,0,0,0,0,queens,19.0,65859.0,269.0
Q244,P.S. 244 - QUEENS,SCA CIP RESOA,FY16 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",2017-05-08,2018-02-01,10/24/2017,23474.0,34923.0,17274.0,DSF: 0000822782,False,1,1,0,0,0,0,1,0,0,0,0,queens,26.0,6200.0,269.0
Q336,I.S./H.S. 336 - QUEENS,SCA Lease Site Impro,LEASE,Scope,2013-10-10,2014-03-28,04/24/2014,499675.0,392940.0,384401.0,DSF: 0000798226,False,1,0,0,0,0,0,0,0,0,0,0,queens,23.0,115274.0,169.0
Q336,I.S./H.S. 336 - QUEENS,SCA Lease Site Impro,LEASE,Design,2014-04-25,2014-09-12,05/03/2016,1598960.0,1380213.0,1048892.0,DSF: 0000798226,True,1,0,0,0,0,0,0,0,0,0,0,queens,34.0,550068.0,140.0
Q425,JOHN BOWNE HS - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,2017-09-15,2018-01-19,10/18/2017,12949.0,3653.0,3653.0,DSF: 0000867058,False,1,1,0,0,0,0,0,0,0,0,0,queens,72.0,9296.0,126.0
Q460,FLUSHING HS - QUEENS,SCA IEH,IEH PO18-ROOM 304B,Construction,2017-08-17,,08/26/2017,,23954.0,2166.0,DSF: 0000048248,False,1,0,0,0,0,0,0,1,0,0,0,queens,,,
Q460,QUEENS HIGH SCHOOL FOR LANGUAG,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-16,2018-01-15,07/24/2017,75000.0,74436.0,74436.0,DSF: 0000845189,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,564.0,244.0
Q460,VERITAS ACADEMY,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-05,2017-07-05,09/12/2017,75000.0,74438.0,74438.0,DSF: 0000845190,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,562.0,30.0
Q460,VERITAS ACADEMY,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-05,2017-07-05,09/12/2017,100000.0,99246.0,99246.0,DSF: 0000845110,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,754.0,30.0
Q499,Q993 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-14,2017-07-14,08/04/2017,70000.0,69468.0,69468.0,DSF: 0000845199,False,0,0,1,0,0,0,1,0,0,0,0,queens,1.0,532.0,30.0
Q515,TOWNSEND HARRIS HS - Q,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Scope,2017-09-25,2018-01-25,09/29/2017,0.0,2245.0,2245.0,DSF: 0000823547,False,1,1,0,0,0,0,1,0,0,0,0,queens,-inf,-2245.0,122.0
Q515,TOWNSEND HARRIS HS - Q,DIIT - PBX Telephone,NEW/RETROFIT TELEPHONE/INTERCOM SYSTEM,Purch & Install,2017-07-01,2018-06-30,07/19/2017,,328506.0,328506.0,DSF: 0000867154,False,0,0,1,0,0,0,0,0,0,0,0,queens,,,364.0
K446,NEW UTRECHT HS - BROOKLYN,SCA CIP,ATHLETIC FIELD REPAIRS,Scope,2014-10-30,2015-04-02,02/19/2015,79350.0,89465.0,76943.0,DSF: 0000783461,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,3.0,2407.0,154.0
K446,NEW UTRECHT HS - BROOKLYN,SCA CIP,ATHLETIC FIELD REPAIRS,Design,2015-04-27,2015-11-27,11/25/2015,317400.0,191917.0,187390.0,DSF: 0000783461,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,41.0,130010.0,214.0
K485,TELECOM ARTS & TECHNOLOGY H.S.,SCA CIP,C OF O,Scope,2016-03-28,2016-07-28,10/31/2016,137244.0,362840.0,362840.0,DSF: 0000665737,True,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-164.0,-225596.0,122.0
K485,TELECOM ARTS & TECHNOLOGY H.S.,SCA CIP,C OF O,Design,2016-12-09,2017-06-02,10/31/2017,548977.0,1504840.0,1491540.0,DSF: 0000665737,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-172.0,-942563.0,175.0
K486,I.S. 187 - BROOKLYN,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Scope,2017-02-03,2017-05-05,03/02/2017,0.0,8489.0,8489.0,DSF: 0000844171,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-8489.0,91.0
K486,I.S. 187 - BROOKLYN,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Design,2017-06-19,2017-11-08,11/15/2017,12000.0,28329.0,17853.0,DSF: 0000844171,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-49.0,-5853.0,142.0
K490,FORT HAMILTON HS - K,SCA CIP,POOL BOILER,Scope,2014-03-06,2014-08-05,05/21/2014,65925.0,29520.0,29520.0,DSF: 0000799401,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,55.00000000000001,36405.0,152.0
K490,FORT HAMILTON HS - K,SCA CIP,POOL BOILER,Design,2014-05-21,2014-10-22,12/15/2014,263700.0,379298.0,284269.0,DSF: 0000799401,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-8.0,-20569.0,154.0
K490,FORT HAMILTON HS - K,SCA CIP,MASONRY DEFECTS/ROOFS/FLOOD/PARAPETS,Scope,2014-05-27,2014-10-09,02/13/2015,381649.0,233126.0,218006.0,"DSF: 0000783669, 0000829210, 0000829213, 0000829214",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,43.0,163643.0,135.0
K490,FORT HAMILTON HS - K,SCA CIP,MASONRY DEFECTS/ROOFS/FLOOD/PARAPETS,Design,2017-01-12,2017-06-14,05/31/2017,1520415.0,145901.0,145901.0,"DSF: 0000783669, 0000829210, 0000829213, 0000829214",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,90.0,1374514.0,153.0
K490,FORT HAMILTON HS - K,SCA CIP RESOA,FY16 RESO A ATHLETIC FIELD UPGRADE,Scope,2015-12-22,2016-06-22,04/06/2016,0.0,66052.0,66052.0,DSF: 0000843649,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-66052.0,183.0
K490,FORT HAMILTON HS - K,SCA CIP RESOA,FY16 RESO A ATHLETIC FIELD UPGRADE,Design,2016-04-21,2016-10-21,10/21/2016,288720.0,150479.0,146669.0,DSF: 0000843649,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,49.0,142051.0,183.0
K490,FORT HAMILTON HS - K,SCA IEH,IEH PO18-ROOM 326,Construction,2017-05-09,,08/25/2017,,76212.0,1320.0,DSF: 0000046625,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
K491,DISTRICT 20 PRE-K CENTER,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-09,,07/31/2017,76000.0,76000.0,76000.0,DSF: 0000844265,False,1,0,0,0,0,0,0,0,1,0,0,brooklyn,0.0,0.0,
K560,DISTRICT 20 PRE-K CENTER,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-09,,07/31/2017,76000.0,76000.0,76000.0,DSF: 0000844266,False,1,0,0,0,0,0,0,0,1,0,0,brooklyn,0.0,0.0,
K613,PRE-K CENTER @ 369 93RD STREET,PRE-K,NEW SCHOOL,Scope,2015-02-18,2015-03-31,04/01/2015,690925.0,486536.0,482593.0,DSF: 0000821813,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,30.0,208332.0,41.0
K613,PRE-K CENTER @ 369 93RD STREET,PRE-K,NEW SCHOOL,Design,2015-04-02,2015-08-31,04/14/2016,2210960.0,2313082.0,1269802.0,DSF: 0000821813,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,43.0,941158.0,151.0
K678,PRE-K CENTER @ 1423 62ND ST,PRE-K,LEASE,Scope,2015-04-27,2015-05-06,06/19/2015,622050.0,467705.0,450042.0,DSF: 0000821958,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,28.000000000000004,172008.0,9.0
K678,PRE-K CENTER @ 1423 62ND ST,PRE-K,LEASE,Design,2015-06-22,2015-08-03,03/07/2016,1990560.0,1873774.0,1735433.0,DSF: 0000821958,True,0,0,0,0,0,0,0,0,1,0,0,brooklyn,13.0,255127.0,42.0
K678,PRE-K CENTER @ 1423 62ND ST,PRE-K,LEASE,Construction,2016-05-24,2017-07-17,08/30/2017,27917604.0,28068537.0,26165555.0,DSF: 0000821958,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,6.0,1752049.0,419.0
K678,PRE-K CENTER @ 1423 62ND ST,PRE-K,LEASE,"CM, F&E",2016-05-24,2017-07-17,08/30/2017,3931356.0,2914506.0,2353362.0,DSF: 0000821958,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,40.0,1577994.0,419.0
K695,DISTRICT 20 PRE-K CENTER,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-19,,12/22/2017,190000.0,190000.0,0.0,DSF: 0000844258,False,1,0,0,0,0,0,0,0,1,0,0,brooklyn,100.0,190000.0,
K746,P.S. 746 - BROOKLYN,SCA Capacity,NEW SCHOOL,Scope,2015-04-15,2015-10-15,11/10/2015,2318675.0,839189.0,787066.0,DSF: 0000798186,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,66.0,1531609.0,183.0
K746,P.S. 746 - BROOKLYN,SCA Capacity,NEW SCHOOL,Design,2015-11-12,2016-04-29,02/03/2017,7419760.0,3378957.0,3083117.0,DSF: 0000798186,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,57.99999999999999,4336643.0,169.0
K747,DISTRICT 20 PRE-K CENTER,SCA IEH,"IEH PO18-RMS 115,118,117,119 & 1ST FL HALLWAY",Construction,2017-12-11,,12/17/2017,,44356.0,1622.0,DSF: 0000049710,False,1,0,0,0,0,0,0,1,1,0,0,brooklyn,,,
K747,DISTRICT 20 PRE-K CENTER,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-09,,07/31/2017,228000.0,228000.0,228000.0,DSF: 0000844264,False,1,0,0,0,0,0,0,0,1,0,0,brooklyn,0.0,0.0,
K762,PRE-K CENTER @ 1355 84TH ST,PRE-K,LEASE,Scope,2015-05-11,2015-05-11,05/11/2015,51776.0,64975.0,64975.0,DSF: 0000822162,True,0,0,0,0,0,0,0,0,1,0,0,brooklyn,-25.0,-13199.0,0.0
K762,PRE-K CENTER @ 1355 84TH ST,PRE-K,LEASE,Design,2015-05-12,2015-07-23,07/23/2015,165684.0,152768.0,152768.0,DSF: 0000822162,False,0,0,0,0,0,0,0,0,1,0,0,brooklyn,8.0,12916.0,72.0
K934,FORT HAMILTON HS - K,SCA CIP,ROOFS,Scope,2014-05-27,2014-10-09,02/13/2015,43408.0,10771.0,10771.0,DSF: 0000829999,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,75.0,32637.0,135.0
K934,FORT HAMILTON HS - K,SCA CIP,ROOFS,Design,2017-01-12,2017-06-14,05/31/2017,173632.0,43085.0,43085.0,DSF: 0000829999,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,75.0,130547.0,153.0
K043,I.S. 98 - BROOKLYN,SCA CIP RESOA,FY12 RESO A AUDITORIUM SEATING,Scope,2016-05-24,2016-08-24,06/09/2016,0.0,10561.0,10561.0,DSF: 0000844102,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-10561.0,92.0
K043,I.S. 98 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,2017-01-19,,08/09/2017,250000.0,250000.0,250000.0,DSF: 0000844330,False,1,0,0,0,0,0,0,0,0,0,0,brooklyn,0.0,0.0,
K095,P.S. 95 - BROOKLYN,SCA CIP,PARAPET/ROOFS/EXT MASONRY,Scope,2013-07-18,2014-01-03,10/28/2013,82528.0,151955.0,148528.0,"DSF: 0000026515, 0000779171, 0000779172",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,-80.0,-66000.0,169.0
K095,P.S. 95 - BROOKLYN,SCA CIP,PARAPET/ROOFS/EXT MASONRY,Design,2013-12-17,2014-05-20,04/16/2014,322525.0,408826.0,309908.0,"DSF: 0000026515, 0000779171, 0000779172",False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,4.0,12617.0,154.0
K095,P.S. 95 - BROOKLYN,SCA CIP RESOA,FY17 RESO A SUPPLEMENTAL COOLING,Scope,2017-06-13,2017-08-14,07/24/2017,0.0,14619.0,1574.0,DSF: 0000844944,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-1574.0,62.0
K095,P.S. 95 - BROOKLYN,SCA IEH,IEH PO18-PRINCIPAL'S OFFICE #215,Construction,2017-07-06,,07/07/2017,,12089.0,3076.0,DSF: 0000047525,False,1,1,0,0,0,0,0,1,0,0,0,brooklyn,,,
K095,P.S. 95 - BROOKLYN,SCA IEH,IEH PO18-RM 217 G.O. CEILING,Construction,2017-07-28,,07/29/2017,,15532.0,1970.0,DSF: 0000047870,False,1,0,0,0,0,0,0,1,0,0,0,brooklyn,,,
